rating,reviewContent
5.0,"the goods are fast, the date is stamped, the price of the goods is according to what lazada paid, the stamp is Rp. the purchase receipt is Rp"
5.0,thank you smoothly according to the message hdd try full function
5.0,"good packing, okay stuff"
5.0,according to function
5.0,
5.0,as expected
5.0,okay product
5.0,"Product labeled blank, reseller info, replace with brand product, send function according to schedule, top seller, thank you"
5.0,like very satisfied
5.0,fast item as described
5.0,good stuff right
5.0,ok
5.0,steadypp neat packing goods normal function constraints
5.0,item ok as ordered
5.0,good packaging works as intended
5.0,good
5.0,alhamdulillah the package was sent really quickly
5.0,good item according to the picture fast delivery to bandar lampung thks jet store thanks lazada
5.0,overall oke good and recommended
5.0,in accordance
5.0,thank you package received
5.0,Really good
5.0,original good stuff
5.0,"good, durable, easy"
5.0,"Satisfied with the item according to the estimate, try the neat packing function, the core is satisfied shopping, thank you"
5.0,brg ok tlh dcoba ok
5.0,electronic products main packing support delivery ontime packing safe shopping lazada priority online shopping
5.0,may it last
5.0,packing condition fast delivery
5.0,quality fast delivery
5.0,"sturdy, protective, fast service, neat packing, great"
5.0,good stuff according to the description of the box seal already opened the laptop smooth good
5.0,let the stars speak
5.0,fast delivery packing using bubble warping bonus indoor antenna facebook youtube etc easy and durable thanks lazada
5.0,"good stuff, don't be disappointed, the best"
5.0,cute haven't tried yet
5.0,good
5.0,principal recommended
5.0,"thx, bro, I have received the function"
5.0,use it now thanks
5.0,okay stuff
5.0,pay installments
5.0,Item according to the USB description is great
5.0,"text, yes, hopefully it fits"
5.0,"the goods immediately use the function, thank you"
5.0,"fast delivery, neat packaging, nice item, picture"
5.0,item thank you lazada
5.0,Just send the function item
5.0,"The goods are really fast, packed neatly, I'm not disappointed. I bought a product at a competitive price"
5.0,fast tidy safe
5.0,goods according to lazada goods according to the dus description goods according to the image listed lazada packing neat goods goods ok what are the obstacles
5.0,hd ext t hardcase good strong just choose a little color
5.0,good stuff
5.0,ordered wednesday afternoon sunday evening arrived the item according to the specs great thanks lazada
5.0,packing ok original
5.0,great quality okay if sandisk has no doubts
5.0,"All reviews are correct, all of them have a GB read capacity using an estimation fast delivery system"
5.0,is it good or not
5.0,sorry for giving feedback on functional items
5.0,"Good product, disappointed to buy a TV, fast service, thank you"
5.0,"Sophisticated packing, using protective wooden pallets. No wonder the seller sent from Surabaya, East Java, Bintaro, Tangsel Alam, to be thorough"
5.0,original good product
5.0,very good function top to lazada thx
5.0,flashdisk banggets thanks cx shop lazada
5.0,ok
5.0,"good stuff, the size of the hdd is okay"
5.0,need house hours pay for goods according to the picture
5.0,"fast delivery, good item, recommended, thank you"
5.0,"Wait for the goods, the packaging is neat, no bubble wrap, see, it's safe. Got a pen box. The seal box is not dented."
5.0,good stuff
5.0,"The laptop received good stuff according to the specs, it didn't have Microsoft Office installed"
5.0,top good product
5.0,goods function fast data processing
5.0,"steady specifications, steady store rating, trust me, wait for the package, forget the bonus, hehe"
5.0,jne depok employees
5.0,thank you goods send thank you day already thank you lazada
5.0,safe packing hopefully function
5.0,"the hard disk is cool, protected, sturdy, the transcend elite encryption application, thanks seller and lazada"
5.0,"great, bro, ori, it's sure to last fast, turn on big files quickly"
5.0,"Item as ordered, may it last"
5.0,recommended seller
5.0,"thx, bro, good stuff according to the message"
5.0,recommended
5.0,suitable item
5.0,"Goods according to fast delivery, bonus tanks, Lazada, transend sales success"
5.0,"the goods received the response, the sales are okay, the goods are also ok, sen tuesday evening, thursday afternoon, thank you very much"
5.0,packing ok
5.0,Goods according to estimates Send goods okay Plus nice gifts Cute case color I like
5.0,great
5.0,there are lots of prizes
5.0,"safe land goods, steady performance"
5.0,very satisfied yesterday sen arrived friendly courier
5.0,fast delivery bubble wrap good product thank you
5.0,manjos great jooos
5.0,good item recommended seller
5.0,durable good stuff
5.0,good zinc prices
5.0,solid
5.0,good
5.0,sip good
5.0,good stuff according to the script
5.0,recommended
5.0,very cheap price great
5.0,really good
5.0,nice item well packaged fast delivery
5.0,"pay in installments, bro"
5.0,great
5.0,item fast packing neatly two thumbs up
5.0,"original item, fast delivery"
5.0,okay product
5.0,I swear highly recommended
5.0,item received good function with plug in computer media player box otg smartphone detection backup film music photo etc easy fast easy durable oh yes serial number register seagate warranty list satisfied principal
5.0,solid
5.0,thanks lazada the item is as expected
5.0,"In the afternoon, order tomorrow afternoon"
5.0,goods happy selling friendly neat packing goods normal function thanks
5.0,goods as ordered good packing
5.0,successful test
5.0,very fast delivery
5.0,brg oke packing oke
5.0,"sent quickly, good quality, already cents, best recommended shop"
5.0,"neat packing, good item according to the description"
5.0,let the stars speak
5.0,"neat packing, complete bonus, cheap, great"
5.0,alhamdulillah harddisk thank you kenkez lazada
5.0,flashdisk accept conditions
5.0,Mantabbbb the bonus package is useful
5.0,try okay
5.0,nice easy and durable
5.0,yourwww
5.0,the goods according to the advertisement specifications match
5.0,Neat packaging of goods according to the estimated recommendation of a successful seller
5.0,according to the description thank you
5.0,"seagate ori external hard drive plus bonus works great, bro, sulak clean the computer, replace cotton buds, ears are great"
5.0,land neat packing
5.0,good
5.0,"Very good item, according to the picture and description, fast delivery, very good, highly recommended"
5.0,steady ori goods guarantee quality
5.0,hd mantab pouch ok ball point pretty good thank you
5.0,"the packaging is neat, it arrived very quickly toppppppp"
5.0,nice fast nice send
5.0,greatpp
5.0,goods arrived I taught office ms paint
5.0,item ok pack neatly
5.0,"the goods received are satisfied, the condition is smooth, when they are mocked, they are directly connected, it's a shame the capacity isn't right tb it's not perfect the world is satisfied."
5.0,item safe friendly courier packing joss recommended seller thanks k m
5.0,response chat okay send okay goods according to easy and successful
5.0,mantul pis neat packing
5.0,"Thank God, the package until I tried it was complete hehehe"
5.0,"bru unboxing, haven't tried using it yet"
5.0,goods received fast delivery process thank you
5.0,nice laptop with a few problems
5.0,okay fast
5.0,work perfectly
5.0,order received neat packing good fast disturbing price really okay
5.0,goods according to the description
5.0,good quality durable function
5.0,is
5.0,fast delivery of specs
5.0,fast delivery ok product thank you
5.0,lazada estimate goods smooth goods should hopefully last the original WD pouch can't get kaspersky but i dont care it's worth it
5.0,the item was sold is same as in description
5.0,the bessttttt
5.0,"using the moon doesn't work smoothly, I purposely give rivew so that it proves that the item is good"
5.0,fast response brg received in recommended satisfied principal shopping lazada
5.0,"Polite courier recommendations, tidy up the TV, everything is neat, complete with rice"
5.0,until receive
5.0,good stuff official warranty fits the tree e
5.0,ready ya sis postage yet
5.0,packing tv safety brg according to the description
5.0,play minecraft no box thanks Bukalapak
5.0,good packing
5.0,great stuff according to the message of success
5.0,good
5.0,"Good stuff, good quality, fast delivery, safe packing, recommended seller, go ahead, lazada"
5.0,good fast delivery
5.0,the bonus mantle
5.0,good
5.0,worth it fecomended seller and item
5.0,sipp goods
5.0,good as expected tanks lazada
5.0,"according to the bonus promotion, try it, it's easy, it's easy ok"
5.0,thank you package received
5.0,item according to spec
5.0,"cool product, nut, bolt, plug play, siip"
5.0,good stuff
5.0,"Thank you, there is no use, it's damaged, it doesn't hit it, it falls, it's attached to a hard case, it doesn't work hard, watching it using a copy of the laptop file, I wonder why it's broken"
5.0,good stuff like a bonus antivirus website already
5.0,ex-
5.0,neat packaging product fast delivery good item pay cod doubtful
5.0,great cheap stuff
5.0,good
5.0,"the goods are ok tanks, the gifts are very beneficial when you buy it eeh give a gift when the order doesn't see it wkwkwkwk"
5.0,good stuff cool design waterproof poko new cool
5.0,"That's right, full HD digital"
5.0,The goods have been received around the clock
5.0,the item according to the flash gift message try hopefully it's good tanks lazada
5.0,good fit
5.0,packing neatly very safe goods fast delivery order tomorrow immediately come poko seller recommended in terms of price competitiveness
5.0,plucked
5.0,family p
5.0,neat packing response fast delivery bonus items according to the picture recommended seller
5.0,Original ori items don't regret success
5.0,used place
5.0,"the goods are in accordance with the light, the packaging is neat, safe, shopping for the product, thank you"
5.0,good flash drive function
5.0,"I have received the goods, send them quickly, read the data, gb, yes, space, gb, don't read gb full, thank you for the fast response, ori goods"
5.0,product quality fast delivery thx lazada
5.0,"tidiness of the packaging without using bubble wrap, fast service, responsive seller, fast delivery, bonus pouch, the best price, so far identical to the product sent to Thailand, score hehehe recommended seller"
5.0,"nice neat packing, fast delivery, seller's response is fast, hopefully the service will come down front"
5.0,"cool stuff, I recommend it"
5.0,the goods are in accordance with the please fit thank you
5.0,good fast item thanks lazada
5.0,item received function sorry slow review disturbing internet safe place thank you
5.0,it's good that the tester uses the hdd doesn't read the laptop smoothly and works fine using this tool
5.0,"the goods are in ok condition, the cardboard cable is super okay, the packaging is covered in used cardboard because of the case, sorry"
5.0,that's it
5.0,"I'm not disappointed, cool stuff, pack it neatly, thanks boss"
5.0,not
5.0,Service lazada is really top notch satisfied packing neat windows ori ordered fast arrived thank you lazada li tech
5.0,"according to the message Friday July, ordered Monday July, it arrived"
5.0,good stuff come fast
5.0,the item is okay thank you lazada thank you k m thank you for the friendly jne courier
5.0,thanks item
5.0,alhamdulillah good stuff fast color hard to choose aka random
5.0,"watch, listen to music, see photos via USB or not"
5.0,function item
5.0,"fast response, fast delivery, safe ground"
5.0,the day after tomorrow arrived satisfied thank you lazada
5.0,"it's good that the laptop hard drive runs smoothly as an external media storage, doesn't use the muantaapppp error"
5.0,sip
5.0,fast goods estimated goods received package packaging friendly delivery agent thank you
5.0,very good
5.0,good job
5.0,limit
5.0,good
5.0,"Thank you, the goods arrived neatly packed as expected"
5.0,great good stuff
5.0,good product according to the description
5.0,functional goods with thx seller and lazada
5.0,okay according to the description
5.0,tower speaker is not a product
5.0,expensive standard goods at very high quality prices
5.0,fast shipping function
5.0,"Send the item fast, happy testing, it's worked, hopefully it lasts, thank you"
5.0,ok
5.0,"the goods are quite fast, the courier, the goods are good, use them directly"
5.0,TV instead of shopping
5.0,mur tinggal plug play recommended
5.0,original product moga awet bantu thanks
5.0,Really good
5.0,goods received according to order packaged goods goods fast delivery service
5.0,solid
5.0,thank you
5.0,"Ma'am, I'm sorry, the goods are ready stock, the order plan is thanks"
5.0,"The package has been received, packed neatly, still sealed, warranty card, thanks"
5.0,ok
5.0,info subscribe loyally because lazada is slow to respond fast safe trust open order order buy free via whatsapp wa
5.0,great bro
5.0,"thank you, sis, received the message in good condition"
5.0,it's good to dislodge inside until the machine
5.0,appropriate item
5.0,goods according to the message sent
5.0,stuff?
5.0,nice item complete bonus according to the picture
5.0,"fast, neat packaging, the hard drive works according to the description, this is a great shop, bro"
5.0,neat packing cheap price quality
5.0,good item fast delivery thanks
5.0,ok
5.0,great product orico
5.0,goods received
5.0,drowsiness fast stuff
5.0,"Don't you think that if you send tomorrow morning, the goods are already tangled, the goods match the description, hopefully the after sale service will be enough to help if you understand the goods, thanks"
5.0,good product bro
5.0,"really good, the courier is also friendly, cute, how come, how many GB is it, it's okay, it's recommended"
5.0,great item for the price fast shipping
5.0,good item good fast delivery
5.0,"the message corresponds to the description, it's really easy to disassemble the hard drive, recommended seller, thanks lazada"
5.0,ok according to the picture
5.0,"came very quickly, thank God, the blessings of success last"
5.0,buy discount original goods
5.0,great item as ordered
5.0,goods as ordered
5.0,buy good stuff according to the picture description the quality of the work the goods are as expected usb no minus
5.0,packing bonus items according to recommended sealer thank you lazada
5.0,ok
5.0,send good product
5.0,"good stuff, seller's response"
5.0,items as ordered from still recommended seller thanks lazada da selltransend
5.0,"good stuff, fast delivery, neat packing, got a top cool arsenal key chain"
5.0,as expected fast delivery thx lazada
5.0,"good product, I'm satisfied"
5.0,"the item received is hot, yes plug in blm minutes fd it's hot, the material makes it hot"
5.0,thank you hope it goes well with the order
5.0,yeayy send quickly the product can be used
5.0,item according to the picture thanks lazada
5.0,a little bit too big but very good
5.0,item received ok fast delivery thank you
5.0,real capacity packing rapi
5.0,great good stuff
5.0,"good stuff, hope it lasts, thank you"
5.0,"Items ordered on July date of goods sent on date of goods, understand, domestic goods, neatly packed, functional goods"
5.0,"The package is neatly packed, strong, safe, lappy schedule, see class constraints, hopefully"
5.0,goods received
5.0,goods sent quickly goods okay sip
5.0,"okay, it's easy and durable, it doesn't crash, I tried it"
5.0,item as ordered thanks lazada
5.0,"Items fast Order date February Items Feb. Suggestions send using bubble wrap, bro. Electronic items are fragile"
5.0,"Send quickly, receive the complete item, try the USB LED bonus, etc. Recommended seller"
5.0,recommended
5.0,do not do not do not do not do
5.0,"it's good, it arrived fast, light stuff, the pouch fits the hdd cable"
5.0,perfect land goods contents cmn gb yes even though write gb
5.0,good
5.0,"according to the good message, thanks, bro"
5.0,item according to photo
5.0,"really tiny stuff, just gb function stuff"
5.0,"the rom doesn't add a memory slot, you can use an external hard drive, wait for Dr.'s review"
5.0,"hard disk case try to run smoothly, laptop hard disk rpm no seller, fast response, courier lazada sucks, really slow, ordered the date sent using lazada express until the date didn't come, the package was sent, you know, the date changed, sent using typed date, arrived great, Sunday, Jakarta, Malang"
5.0,really fast sending hard disk data transfers really recommended
5.0,solid
5.0,goods according to order fast delivery jakarta
5.0,fast goods normal capacity according to bonus full thx really recommended good tips if you pack it in a dus box so it bounces safely
5.0,Thank you boss
5.0,steadypppp
5.0,according to message
5.0,"good stuff, the function must be thanks"
5.0,treat
5.0,fast delivery fast response good quality reasonable price thank you lazada
5.0,lazada hi item ready u order add whatsapp direct response safe believe fast process happy shopping lazada co id thank you
5.0,fast shipping ok
5.0,"Responsive seller, fast delivery of functional goods, thanks"
5.0,goods received send function please
5.0,purchase
5.0,"fast delivery of goods according to the advertised product, thank you"
5.0,flashdisk gb metal casing nice
5.0,fast the right stuff
5.0,"good, may it last"
5.0,thank you lazada fast delivery real product according to the picture description
5.0,neat package item ok
5.0,I have received the item ok hopefully it will last
5.0,neat packing send tomorrow original Cikarang area move data fast real simple install hard drive really recommended when writing reviews using stuff
5.0,as expected
5.0,item ok arrived fast thanks lazada
5.0,good item good delivery on schedule thank you seller lazada
5.0,the packing is neat according to the picture try the performance is great thanks lazada kenkez
5.0,"cool, fast delivery, good luck, hope it lasts"
5.0,goods
5.0,send goods fast goods received packing neat check laptop as expected thank you service
5.0,good stuff just send it
5.0,mua recommended
5.0,item ok great
5.0,bagus recomendedd
5.0,according to the price ok passable
5.0,nice
5.0,barang bagus i am glad that it works correctly respon cepet
5.0,send according to the message good quality function
5.0,nice simple place
5.0,fast shipping good stuff
5.0,good luck buying gb eh get it gb
5.0,fast delivery of function products thanks
5.0,"good item, complete contents according to the picture, the item arrived quickly"
5.0,good
5.0,good
5.0,solid fit
5.0,"genuine parts, just use trims"
5.0,"flash, okay"
5.0,great for playing zuma smoothly
5.0,"monday, sen, bsknya lgs, flashdisk stuff, ori, top"
5.0,fast delivery of functional goods
5.0,"original item, arrived quickly, packed neatly, safe sentosa"
5.0,it's really funny
5.0,good stuff still bonus seal
5.0,fast slim okay
5.0,the goods according to the message the quality of the packaging is good
5.0,"Goods according to fast delivery, the principal is ready for Lazada"
5.0,original sandisk datascript cheap promo k thanks lazada
5.0,item received thanks bonus thanks lazada
5.0,ok item
5.0,game performance need for speed underground setting max res lag smoothly jaya response keyboard sound step on external speakers comfortable hearing the sound of racing games playing games clock heat at the bottom of the casing is normal because I use an aluminum cooling pad the battery lasts after full charge times the screen is comfortable standard racing games
5.0,"it's pretty functional, it's durable, thx Gems Tronic Lazada"
5.0,order and safe according to the description thx
5.0,may it last
5.0,"the material is strong, I suspect I put in the HP power bank, thx Trend Mediatama"
5.0,Open the seal according to the picture
5.0,"Fast goods, complete bonuses, normal functions, recommended"
5.0,buy times
5.0,"Item according to PES, send quickly, I think the order date, package received, date, packing, neat, safe, thank you Lazada, thank you seller"
5.0,good stuff okay bonus ny
5.0,"the item is really good, the benefits are big, thanks lazada, send it friendly, always succesfully lazada"
5.0,fast data transfers from the trims version of lazada
5.0,package safe packing neat hard drive normal function easy easy durable bonus constraint yes courier constraints confused looking for an address
5.0,the actual size of the computer is only giga left
5.0,good
5.0,"the goods according to the order are good, the process is fast, satisfied"
5.0,good item fast data transfer recommended thanks lazada
5.0,keren bget sip
5.0,original good stuff
5.0,Item as pictured fast delivery
5.0,function
5.0,ok stuff
5.0,according to specs ok
5.0,hdd okay bonus pouch pen calendar antivirus thank you
5.0,items according to the description please dus perfect because some dent points chat sell templates according to send week
5.0,okay stuff
5.0,"the goods are safe, the packing is ok, according to the schedule from Lazada, please accept it quickly."
5.0,fast
5.0,crazy stuff
5.0,fast send function
5.0,mantafff
5.0,goods received with
5.0,good
5.0,if jabodetabek g
5.0,"Satisfied, don't use sea post because of estimation"
5.0,"The next time I bought it via Lazada, the laptop was satisfied. I bought it using gb ram, the speed is fast, the hard drive is SSD, thanks"
5.0,great selling until buying confused
5.0,original according to the picture thanks seller
5.0,"Fast package, good item according to seller's description, thumbs up"
5.0,recommended seller original item
5.0,"good item, fast delivery, hope it lasts"
5.0,name
5.0,talking star
5.0,item according to the description recommended seller thank you
5.0,"Thank you very much, the item functions according to the hope it will be successful, then the lazada shop sent it super fast, but it hasn't been sent directly, mantul poko e"
5.0,ok according to thanks lazada reseller
5.0,ok neat packing item ok
5.0,untill
5.0,fast delivery good item good lazada
5.0,send fast hopefully durable
5.0,this original stuff is good
5.0,"If you are interested in ordering goods, please add whatsapp wa invite cb pin directly to the shop reseller, thank you"
5.0,plug in directly
5.0,"Good product quality, solid hard drive, hope it lasts"
5.0,td pm sen eh until the morning is great
5.0,"Good item, very satisfied, elegant design, goood tree, wezt reseller, fast response, send"
5.0,"Estimated date of arrival, eeeeh, date I've tried it, it's great"
5.0,nice function
5.0,solid
5.0,item ok recommended
5.0,packing neatly quickly sending liquid bonus otg usb pouch thx seller lazada hope it lasts
5.0,good item as ordered
5.0,item received fast seller lazada good service packed neatly love thick plastic good tv is cute according to the picture the specs display according to the casing bolts off tight recommended looking
5.0,hard disk bro
5.0,check out the good stuff cheap buy price
5.0,great item fast shipping thanks lazada
5.0,fast delivery of the safest english version of windows
5.0,"I have typed TV, digital analog broadcasts, internet like YouTube, news sites, browsers, run smoothly, bun, the test results for the MHL feature, screen mirroring, need a mobile device to support the feature"
5.0,Basic function items are ok
5.0,solid stuff bro
5.0,bgs satisfied according to the message
5.0,good quality
5.0,order in the morning in the afternoon already home quality goods
5.0,"ori goods, the packing is pretty good, but I like the bonus bag, it can't fit the cable, it's fine"
5.0,solid
5.0,ok
5.0,original seagate item sent fast furious yesterday ordered function thanks seller
5.0,frustrated
5.0,item received on schedule thank you
5.0,"the goods are in accordance with the neat packaging, okay, the delivery is chaotic, the order date arrives, the date is in the country of Surabaya, Jakarta, the country doesn't arrive easily, it's good nature"
5.0,goods as ordered
5.0,cool cheap
5.0,goods as ordered
5.0,good stuff
5.0,"According to the script, fast delivery of Blaket"
5.0,"I have arrived, according to what is listed, I recommend transfer speed mb, seagate, tb, transfer speed, mb, because tb is different, transfer speed is the core of the shop, bro, I recommend"
5.0,brang ok perfect function
5.0,good stuff too fast
5.0,"The quality is good, it's been used for years, it's worth it"
5.0,tb external hard drive item received has tuesday afternoon neat packaging thank you
5.0,fast good condition thank you
5.0,good
5.0,ok
5.0,vga dual vga graphics?
5.0,"The box stores cellphones, keeps mini journals in one that is suitable for multi-function boxes, thank you Lazada for success"
5.0,booked
5.0,"great stuff, order stuff directly"
5.0,neat packing function
5.0,durable good stuff
5.0,good
5.0,Alhamdulillah the item is suitable
5.0,"Send it according to what you think cool stuff, hopefully it lasts"
5.0,original item
5.0,thank you package received good item hope it lasts thx lazada
5.0,tq durable original packing
5.0,function item thanks
5.0,according to the description
5.0,"Order from Bandung to install the goods, it's the best together, it's not defective, it's also tested the function features, thank God, thank you, Lazada seller, the plan is to PSN LG, dear friend, the price is onkir hehe"
5.0,"good, cheap, many prices"
5.0,send ad
5.0,Satisfied with the product according to the description. Good packaging. Receive the product quickly. Jakarta
5.0,good stuff come fast
5.0,item ok thanks lazada
5.0,package received samarinda item according to specification function satisfied thanks kekez lazada recom seller
5.0,"asking how to pay using installments, bro"
5.0,ok
5.0,items according to function okay mantull
5.0,packing neatly send quickly how faster than estimated goods according to the description thank you seller
5.0,"I'm very satisfied with Lazada's service, fast delivery of goods, no scratches, thank you Lazada"
5.0,packing is very neat or smooth
5.0,"Items arrived, safely shipped, fast, I think it fits the USB, bring it exactly, plug it in, it detects it, thanks Gemstronic"
5.0,"The design is cool, the performance is also good, the complete Windows English version is installed"
5.0,cool item thank lazada
5.0,"Fast delivery. Try it, hope it lasts good"
5.0,"full features, the price yesterday, I bought it, I just know that I bought seeds and sold them"
5.0,"Top seller service, fast delivery, complete items, all functions, thank you"
5.0,cheaper price ok quality neat packing fast response less case size more expectation ex gpp hdd can save cellphone complete with gadgets satisfied thank you
5.0,ttumben ninja quickly send
5.0,good
5.0,good
5.0,"good stuff, install the GB HDD, it's really safe, the delivery is the king from the country"
5.0,review seagate products impressive hard drive kes system process buy hard drive fast accurately record tracking pay send system connection neat accurate way of working professional shop shopping hope worry doubtful condition send goods evidence hours of use hard drive complain thank you
5.0,according to advertisement
5.0,suitable not disappointed send fast neat packing safe thank you bonus calendar benefits
5.0,neatly pack the goods according to the description thank you lazada
5.0,solid according to the description
5.0,"Sorry to review, because the item must be tested first for the GB data, it's pretty smooth, no traffic jams, guarantee the core warranty for the original goods is great"
5.0,"According to the recommended product title, it's easy to use"
5.0,goods in
5.0,ok
5.0,The item is very good
5.0,it's good to try easy and durable punsi
5.0,goods received according to the specs cheap price specs thank you lazada
5.0,goods received as ordered
5.0,bonus
5.0,"If you are interested in ordering goods, please add whatsapp wa directly to the shop reseller, thank you"
5.0,good
5.0,goods as expected good goods
5.0,good
5.0,"I received a bonus, thank you"
5.0,take tv
5.0,good message
5.0,use moga function
5.0,good
5.0,order tomorrow immediately fast response fast seller
5.0,"Goods are safe, original products, just the delivery process"
5.0,good quality ditest thanks
5.0,i m very happy to have a see through external drive casing
5.0,selling friendly fast response goods condition good goods complete bonus like color bonus try directly using gb capacity complaint packing neat safe accept usb otg reader place
5.0,alhamdulillah the goods according to the message
5.0,good
5.0,"The goods are safely delivered, smooth, successful, fast, target, bonus items, packing okay, hopefully it will last"
5.0,great stuff not minus
5.0,Satisfied with quality goods Help HDD drop Send neatly No scratches Give stars Satisfied seller
5.0,"Send quickly, the goods are neat, the defect is when I try, it's a little bit because it's used by the principal system, the seller believes"
5.0,fast safe
5.0,normal neat packing function recommended
5.0,thank god
5.0,item ok response ok
5.0,love it
5.0,damage
5.0,great item received neatly packed item according to the warranty claim description use box serial no
5.0,good price and product
5.0,satisfied thanks lazada
5.0,let the stars speak
5.0,"original original goods, thank you, go ahead, the jet store"
5.0,"alhamdulillah, the order has been sent according to Sandisk, try to save the file"
5.0,good packing good received according to the appointment schedule
5.0,"Send quickly, pack it neatly, the road is not easily damaged, free goodies too, I like it"
5.0,good product fast copy
5.0,good
5.0,street
5.0,good
5.0,"Goods received neatly packaged according to please send quickly. Bonus pull, no problem, satisfied"
5.0,"okay, the goods according to the message"
5.0,item already thanks lazada
5.0,nice red black mini flashdisk easy easy sturdy easy to break
5.0,aip
5.0,maximum specs minimum price
5.0,satisfied with the item thank you lazada
5.0,goods according to super quality thank you
5.0,"the transfer is fast, the item is cool, okay, thanks a lot, lazada lapak"
5.0,recommended
5.0,product according to image item okay price according to thank you cx shop lazada
5.0,received according to the estimated full expectations
5.0,goods according to the description
5.0,"thank God, waiting for tomorrow's order, maybe the seller in the North Sumatra area, standard packaging, packed in one piece, tried the normal speed function, aka fast, mbps second, the level is always quality, thanks"
5.0,already thank you
5.0,"according to the real color, tb ad bonus, don't regret buying expensive items, items according to you, thanks Kenkez"
5.0,Alhamdulillah hdd is complete
5.0,according to the description fast shipping
5.0,original good
5.0,solid
5.0,fast original test tandem ssd intel thank you
5.0,good
5.0,"I have received the brg, the packing is good, strong, the brg is in good condition, the brg bonus is according to the picture, I'm satisfied, tq lazada"
5.0,item according to description hope it lasts well packed neatly fast delivery
5.0,good according to the original message
5.0,"oi, if you read, if the review of the item is crap, you review, send it, stupid, please review the item, how about the item after using it according to the results, after using the process, so that people read the rating, I understand that it's annoying, I see people give ratings, give them a bright rate, after using the results, sorry, it's too late to give a rate, because yesterday it was used The hdd was tested to run normally btw, the original item matches the description, use the safe item, the capacity size is bright, the features are ex normal hdd condition, the file transfer rate is stable, mb s according to the file transfer size, the item rate is stable"
5.0,the good bag is gone along with the power bank
5.0,"the item is original, it's really cool, copying the file, gb, minutes, speed over mbps, recommended seller"
5.0,lucky to pay I'm lazy if I use a transfer thanx lazada
5.0,"flashdisk functions well, saves GB, doesn't reach GB, thanks bonus"
5.0,pretty good for the price
5.0,according to the picture
5.0,great great delivery super slow
5.0,kklklooollllo o
5.0,thank you message received
5.0,good stuff
5.0,as expected neat packing
5.0,"The item arrived very quickly, satisfied"
5.0,so safety i like it
5.0,good stuff
5.0,thanks kotakom after sales service verytttt responsible not tele laptop ordered lenovo not good immediately replace good add cost recommended seller
5.0,original goods function with
5.0,real pict thx lazada
5.0,"Original product, Seagate web list, good packing, no bubble wrap, cardboard, fast delivery, functional product, time to use"
5.0,good item according to the picture description recommended seller
5.0,"Order according to fast delivery, recommended seller"
5.0,how boss
5.0,"thn review, good selling response, fast delivery too, thank you"
5.0,good lacing
5.0,"goods safely packed pretty neatly delivered late I'm sorry for direct Chinese import goods goods have tested lsptop results are very satisfied now using an android motorola cell phone, the result is satisfied thanks seller lazada mas courier friendly sg suksrd smg long lasting amiiiin"
5.0,"the packing is quite open, it causes the deer to make partitions, move data, meet obstacles, bargain bonuses accordingly, thank you completely, thank you, the service is not disappointed, the seller"
5.0,"the goods have been received quickly, the bonus matches the description, it is really recommended to buy a shop"
5.0,oke deh cpt
5.0,the goods received according to the picture neat packaging thanks kenkez and lazada
5.0,good
5.0,original goods capacity according tb no problems so far
5.0,Tuesday night order Thursday night hopefully all over sip
5.0,fast delivery of goods as expected
5.0,Fast delivery. Safe packaging. Items function as expected
5.0,solid
5.0,the star of durable goods
5.0,solid
5.0,"the goods are stable according to the description of the main picture, the goods are the function of the constraints"
5.0,"I suspect that it will fit a zenfone, thick material according to estimates, overall is good, satisfied, thanks lazada"
5.0,Goods sent quickly disabled Try a Windows OS laptop that runs normally like to support Otg help with Powerbank hehe the best is the product
5.0,"the item matches the picture, try it right away, joss, order again soon, I hope the item is as good as yesterday, good jet store, lazada"
5.0,fast delivery good packing
5.0,"Land goods, haven't tried yet, easy to use and durable, thankz lazada jet store"
5.0,"great item, great packaging, fast home delivery, thanks lazada"
5.0,good seller
5.0,naturally buy fd sandisk if from there the file sandisksecureaccess in the original meaning
5.0,very fast delivery of functional goods
5.0,good product function
5.0,good job
5.0,"this is great, good stuff, long gaming, great design, friendly seller"
5.0,"it's really great, the GB GB message is still really jossssss"
5.0,packaging product bagus mini air pillow wrap tahan banting product plug play format ntfs recommended
5.0,buy ex tb hard drive order sunday process monday receive tuesday ok good packing plus foam sponge type thanks
5.0,goods fast packing recommended seller great
5.0,use steady
5.0,appropriate item
5.0,"thank you for sending quickly, packing neatly, good item, recommended seller"
5.0,"tv a is very good, the screen is also very clear"
5.0,"good, simple, easy to use, disassemble external HD, take it, hopefully it will last, thank you, bro"
5.0,"it's really according to the message, bro, joss"
5.0,"thank you, the goods arrived, the packing is neat, very safety, recommended seller"
5.0,according to good specifications
5.0,normal function items hopefully durable
5.0,"item received in good condition, tested smoothly, thanks lazada"
5.0,fast delivery of products
5.0,"good stuff, super fast rim prices like its competitors"
5.0,"Thank you, the item according to the message in an empty black box, a USB cable, a screw driver"
5.0,"Haven't tried the flashdisk yet, hopefully the gold is neat"
5.0,the color according to the spec message is exactly ok
5.0,champion quality
5.0,"good packing stuff, lazada specialist, cool stuff, good bonus function, that's it"
5.0,Mantab
5.0,discount
5.0,good sip neat pcking bonus items according to the picture
5.0,disabled function
5.0,ok
5.0,Can you buy a budget?
5.0,okkkkk mantaaaaaaapppp goood
